1000,0000,1.20,8,2018-1-1,8:00,8,0
1001,0000,5.62,8,2018-1-1,12:00,8,0
1002,0000,7.14,8,2018-1-1,17:00,8,0
1003,0000,14.10,7,2018-1-1,18:00,7,0
1004,0000,23.56,4,2018-1-1,21:00,4,0
1005,0000,2.58,8,2018-1-2,8:00,8,0
1006,0000,4.70,8,2018-1-2,12:00,8,0
1007,0000,6.68,8,2018-1-2,17:00,8,0
1008,0000,2.78,8,2018-1-3,8:00,8,0
1009,0000,5.42,8,2018-1-3,12:00,8,0
1010,0000,5.76,8,2018-1-3,17:00,8,0
1011,0000,2.67,8,2018-1-4,8:00,8,0
1012,0000,4.74,8,2018-1-4,12:00,8,0
1013,0000,6.55,8,2018-1-4,17:00,8,0
1014,0000,14.10,7,2018-1-4,18:00,7,0
1015,0000,2.68,8,2018-1-5,8:00,8,0
1016,0000,4.07,8,2018-1-5,12:00,8,0
1017,0000,7.21,8,2018-1-5,17:00,8,0
1018,0000,2.24,8,2018-1-6,8:00,8,0
1019,0000,4.38,8,2018-1-6,12:00,8,0
1020,0000,7.34,8,2018-1-6,17:00,8,0
1021,0000,23.56,4,2018-1-6,21:00,4,0
1022,0000,3.04,8,2018-1-7,8:00,8,0
1023,0000,2.51,8,2018-1-7,12:00,8,0
1024,0000,8.41,8,2018-1-7,17:00,8,0
1025,0000,14.10,7,2018-1-7,18:00,7,0
1026,0000,2.74,8,2018-1-8,8:00,8,0
1027,0000,4.39,8,2018-1-8,12:00,8,0
1028,0000,6.83,8,2018-1-8,17:00,8,0
1029,0000,2.25,8,2018-1-9,8:00,8,0
1030,0000,3.81,8,2018-1-9,12:00,8,0
1031,0000,7.90,8,2018-1-9,17:00,8,0
1032,0000,2.97,8,2018-1-10,8:00,8,0
1033,0000,5.35,8,2018-1-10,12:00,8,0
1034,0000,5.64,8,2018-1-10,17:00,8,0
1035,0000,14.10,7,2018-1-10,18:00,7,0
1036,0000,11362.15,0,2018-1-11,0:00,0,1
1037,0000,1.35,8,2018-1-11,8:00,8,0
1038,0000,4.78,8,2018-1-11,12:00,8,0
1039,0000,7.83,8,2018-1-11,17:00,8,0
